valence,year,acousticness,artists_x,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,matched_artist,artists_y,genres
0.8320000000000001,1975,0.667,['freddy fender'],0.7829999999999999,175540,0.481,0,5jdZMxdKHicA7A1NJ6Wn4a,0.000909,3,0.273,-9.43,1,You Can't Get Here From There,25,1975,0.0337,114.544,freddy martin & his orchestra,freddy martin & his orchestra,['big band']
0.868,1979,0.0196,['the clash'],0.52,128267,0.906,0,7FYkZkF9fog6WS818wJnhl,7.96e-05,9,0.0925,-6.534,1,Brand New Cadillac - Remastered,48,1979,0.0601,151.606,the the,the the,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0.0385,1989,0.00535,['phil collins'],0.394,531093,0.748,0,0GjXe8FmPg3V4Gz8UVt3QL,0.0637,3,0.158,-6.862,1,Colours - 2016 Remaster,38,1989-11-20,0.0536,130.078,phil collins,phil collins,"['mellow gold', 'rock drums', 'soft rock']"
0.24,1973,0.317,['led zeppelin'],0.336,459094,0.318,0,69lH8EQMuHWx9f8QKpiddJ,0.0716,0,0.111,-11.412,1,The Rain Song - Remaster,42,1973-03-28,0.0263,79.66,led zeppelin,led zeppelin,"['album rock', 'classic rock', 'hard rock', 'rock']"
0.396,1997,0.7190000000000001,"['dick van dyke', 'the chimney sweep chorus', 'cast - mary poppins']",0.366,522933,0.635,0,6N6mcIhmjN58QhUuMq47m1,0.000629,8,0.389,-12.321,1,"Step In Time - From ""Mary Poppins""/Soundtrack Version",58,1997-01-01,0.0549,77.529,cast - mary poppins,cast - mary poppins,[]
0.32,1935,0.606,"['sinclair lewis', 'frank arnold']",0.634,284670,0.275,0,0bB8VvS3NnBTkPGxW5surt,0.0,0,0.241,-15.518,1,"Das ist bei uns nicht möglich, Kapitel 133",0,1935,0.963,166.021,harmonica frank,harmonica frank,[]
0.209,1966,0.331,['cream'],0.33,282400,0.8740000000000001,0,3YJUHrWpfQjgqReHFxzKte,0.00552,7,0.364,-10.317,1,Rollin' And Tumblin',29,1966-12-09,0.118,141.007,mø,mø,"['contemporary country', 'deep talent show']"
0.0,1951,0.985,['mohammed rafi'],0.0,175560,0.457,0,0rUIOtQtJq4INwo3m5TrqB,0.029,8,0.301,-6.974,0,Raahe Wafa Men Nikle Hai,0,1951-12-31,0.0,0.0,mohammed rafi,mohammed rafi,"['classic bollywood', 'desi pop', 'filmi', 'sufi']"
0.939,1953,0.925,"['mukesh', 'vyjayanthimala']",0.453,261853,0.5539999999999999,0,5opDHDr6Y7IQnJYcvvkANM,1.78e-06,11,0.667,-11.327,0,"Bol Radha Bol, Pt. 1",19,1953-12-01,0.0832,99.11,him,him,['indie pop']
0.5870000000000001,1971,0.413,['bob dylan'],0.479,164600,0.369,0,704uzFeG9kwOUtUCtDOJs4,0.0,7,0.0752,-10.148,1,You Ain't Goin' Nowhere - Studio Outtake - 1971,19,1971,0.0374,155.922,bob dylan,bob dylan,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
0.34,2018,0.0055,['rico nasty'],0.703,138353,0.7,1,1nrsFfACPG4Hnw5AuOpCND,0.0,2,0.115,-2.417,1,Smack A Bitch,72,2018-01-17,0.221,169.861,nas,nas,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']"
0.954,1947,0.924,"['raymond scott', 'the raymond scott quintette']",0.8,158107,0.207,0,5u5WFgenUguneP60nR7lPF,0.862,5,0.205,-16.044,1,In an Eighteenth-Century Drawing Room,1,1947,0.0795,114.262,the jud conlon chorus,the jud conlon chorus,"['disney', 'movie tunes']"
0.047,1987,0.979,"['wolfgang amadeus mozart', 'the monteverdi choir', 'english baroque soloists', 'john eliot gardiner']",0.1639999999999999,170427,0.0785,0,4ATc4is1rQb7PgKqtOdDnR,0.13,2,0.132,-21.377,1,"Requiem in D minor, K.626: 3. Sequentia: Lacrimosa",52,1987-01-01,0.0327,147.05700000000004,the monteverdi choir,the monteverdi choir,"['british choir', 'choral']"
0.81,1968,0.539,['dorothy ashby'],0.705,179653,0.402,0,2GhirY1WxwRTIW6R6FowyO,0.386,5,0.119,-14.231,1,Afro-Harping,37,1968-01-01,0.0407,78.072,they.,they.,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']"
0.041,1952,0.985,"['giuseppe verdi', 'ebe stignani', 'renata tebaldi', ""orchestra dell'accademia nazionale di santa cecilia"", 'alberto erede']",0.242,447600,0.11,0,0flG6XYeFAAUkDI5ApLkWM,0.0,4,0.65,-19.559,0,Aida / Act 2: Fu la sorte dell'armi a'tuoi funesta,0,1952-01-01,0.0676,69.082,percy faith & his orchestra,percy faith & his orchestra,"['adult standards', 'easy listening', 'lounge']"
0.609,1964,0.821,['al martino'],0.6,174133,0.235,0,0SaGRHNUlIN4bZqc0RVx4a,1.2e-06,10,0.263,-14.248,1,"Rudolph, The Red-Nosed Reindeer - Remastered",19,1964,0.0349,118.926,nazem al-ghazali,nazem al-ghazali,"['khaleeji iraqi', 'middle eastern traditional']"
0.922,2014,0.0628,['bad suns'],0.715,226478,0.93,0,163F4SPkExGwITk7VKz5sp,0.00356,8,0.13,-3.637,1,Salt,47,2014-07-01,0.0499,120.029,sun,sun,"['alternative dance', 'australian dance', 'australian electropop', 'dance-punk', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']"
0.701,2017,0.122,['electric guest'],0.903,217587,0.532,0,1kcfGBb6kSrGqNIMW7rAlB,0.0345,7,0.176,-7.188,0,Oh Devil,58,2017-02-17,0.0593,96.991,dr. teeth and the electric mayhem,dr. teeth and the electric mayhem,[]
0.51,2019,0.525,['lil tecca'],0.8290000000000001,109373,0.5820000000000001,1,6eSU1exzDvBEXmBRxspeh5,0.0,7,0.0759,-5.721,0,Shots,67,2019-08-30,0.0415,108.028,lil tecca,lil tecca,"['melodic rap', 'rap', 'trap']"
0.405,1925,0.996,"['francisco canaro', 'azucena maizani']",0.5539999999999999,166693,0.157,0,7qd9OT1kay1XO1lbUukc7g,0.897,4,0.214,-13.65,0,Amores de Carnaval - Remasterizado,0,1925-08-02,0.15,78.346,francisco tárrega,francisco tárrega,"['chill guitar', 'late romantic era']"
0.89,1983,0.175,['yes'],0.7440000000000001,268507,0.7979999999999999,0,0GTK6TesV108Jj5D3MHsYb,0.00367,7,0.26,-5.981,1,Owner of a Lonely Heart,70,1983-06-01,0.0364,125.061,roland hayes,roland hayes,"['harlem renaissance', 'spirituals']"
0.519,1989,0.00863,['the charlie daniels band'],0.6409999999999999,198267,0.485,0,56naRIVm4brHo3o757bvZ4,0.0752,2,0.154,-12.614,0,Midnight Wind,29,1989-10-17,0.028,99.748,the charlie daniels band,the charlie daniels band,"['classic rock', 'country', 'country rock', 'southern rock']"
0.166,1992,0.615,['r.e.m.'],0.467,320267,0.324,0,6PypGyiu0Y2lCDBN1XZEnP,0.0248,2,0.118,-10.451,1,Everybody Hurts,75,1992-10-05,0.0255,94.301,mø,mø,"['contemporary country', 'deep talent show']"
0.961,1973,0.735,['cheo feliciano'],0.6970000000000001,234933,0.809,0,1f5XLutbGai35jI95ocTfI,1.05e-06,4,0.326,-3.614,0,Me La Gozo Entera,28,1973-12-31,0.0982,96.902,eli.,eli.,"['hollywood', 'show tunes']"
0.423,1994,0.812,['tom petty'],0.5529999999999999,212200,0.215,0,4vB5JbUveDx7UKGoIqOH2w,0.00028,7,0.116,-14.754,1,Don't Fade On Me,41,1994-10-21,0.0291,108.934,stompin' tom connors,stompin' tom connors,"['canadian indie', 'canadian singer-songwriter', 'nl folk']"
0.906,1942,0.0551,['orchestra studio 7'],0.649,183719,0.4320000000000001,0,1YEsdj5GJap1zvytQqzcKv,0.918,11,0.268,-13.486,0,Ll'addio - Musical base Version,0,1942-11-13,0.0367,118.143,orchestra studio 7,orchestra studio 7,[]
0.7240000000000001,1993,0.22,['james taylor'],0.542,173507,0.795,0,0qWeTfa2rF6Q0KICiGjr3j,0.0,1,0.979,-9.784,1,Your Smiling Face,33,1993-06-30,0.0794,88.178,james,james,"['pop', 'talent show', 'uk pop']"
0.426,1976,0.852,['pat metheny'],0.396,255800,0.504,0,40m00PHKCDfc73TQboFWFP,0.593,9,0.0745,-14.481,1,Missouri Uncompromised,32,1976-03-01,0.0299,111.009,pat metheny,pat metheny,"['contemporary post-bop', 'ecm-style jazz', 'jazz fusion']"
0.964,1978,0.121,['ramones'],0.56,149787,0.965,0,7oVA2SIwNfCZPSFOhHBlFD,6.23e-06,11,0.1689999999999999,-2.341,1,I Wanna Be Sedated,29,1978-09-21,0.0409,162.825,ramones,ramones,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']"
0.7559999999999999,1984,0.000235,['mercyful fate'],0.455,189627,0.804,0,4JyGt7JDtJcsYiyC3hJX70,0.598,2,0.516,-8.529,1,Gypsy,36,1984,0.0385,125.817,fuel,fuel,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']"
0.8420000000000001,1929,0.981,['ignacio corsini'],0.703,110013,0.202,0,7docDI7hiHDi6jmdmBxAPM,0.0619,5,0.0951,-17.165,1,Ufa - Remasterizado,0,1929-06-20,0.197,135.217,ignacio corsini,ignacio corsini,"['tango', 'vintage tango']"
0.952,1972,0.7659999999999999,"['charles strouse', 'andrea mcardle', 'reid shelton', 'sandy faison', 'annie ensemble', 'peter howard']",0.509,150067,0.385,0,400t0stNsKNbXBJal0ZsyE,8.48e-06,2,0.0844,-12.791,1,Annie: I Don't Need Anything But You,31,1972,0.13,181.277,annie ensemble,annie ensemble,['broadway']
0.7809999999999999,2005,0.0964,['reik'],0.684,217385,0.65,0,1neSvFc8QotDXOJtXY7b8M,0.0,2,0.0975,-5.2970000000000015,1,Yo Quisiera,55,2005-05-24,0.0399,77.98,reik,reik,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']"
0.14,1952,0.988,"['ludwig van beethoven', 'arturo toscanini', 'nbc symphony orchestra']",0.22,527973,0.0747,0,1W76vGUP2lLwyxyNJg7Ppg,0.841,3,0.244,-19.173,1,"Symphony No. 4 in B-Flat Major, Op. 60: II. Adagio",0,1952,0.0397,72.69,orchestra,orchestra,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
0.113,1955,0.952,"['doris day', 'percy faith & his orchestra']",0.177,183027,0.0392,0,35zwZoEmyGB25jI0JGT1Nm,2.4e-05,8,0.121,-22.417,1,I'll Never Stop Loving You (with Percy Faith & His Orchestra) - Mono,9,1955-05-02,0.0343,70.446,percy faith & his orchestra,percy faith & his orchestra,"['adult standards', 'easy listening', 'lounge']"
0.499,1970,0.451,['carpenters'],0.435,262800,0.453,0,6ueRQ7BzlzsP9oHY9CwvJ6,0.0765,2,0.152,-13.959,0,Another Song,24,1970,0.0512,119.93,marc-antoine charpentier,marc-antoine charpentier,"['baroque', 'classical', 'early music', 'french baroque']"
0.861,1929,0.995,['francisco canaro'],0.376,190627,0.253,0,45kfAqeMUjFUNt2AfysY83,0.868,3,0.179,-12.289,1,Angela Mia - Instrumental (Remasterizado),0,1929-10-18,0.0597,207.846,francisco canaro y su orquesta tipica,francisco canaro y su orquesta tipica,['tango']
0.0746,1946,0.973,"['johann sebastian bach', 'eugene istomin', 'adolf busch', 'busch chamber players']",0.188,444787,0.14,0,222MRzWlldwDSuwD3OBhSx,0.862,7,0.16,-21.37,0,"Keyboard Concert No. 1 in D Minor, BWV 1052: II. Adagio",0,1946,0.0351,75.906,adolf busch,adolf busch,[]
0.961,1989,0.552,['bronco'],0.614,165653,0.5660000000000001,0,2VQla2sz9Zq77pOqvYY2ne,0.0,5,0.15,-14.355,1,Cumbia Triste,50,1989-01-02,0.0573,161.631,bronco,bronco,"['grupera', 'gruperas inmortales', 'latin pop', 'norteno', 'regional mexican']"
0.476,1973,0.7929999999999999,['the beatles'],0.448,232373,0.348,0,2xAEMttFb293s8FmbH8tgX,3.47e-05,0,0.125,-10.485,1,Let It Be - Remastered 2009,41,1973-04-02,0.0367,139.44899999999998,the jud conlon chorus,the jud conlon chorus,"['disney', 'movie tunes']"
0.198,2020,0.0143,"['cold hart', 'lil peep']",0.613,224813,0.614,0,3f1ChZHm6v4KdUaEW5y5qd,0.0,1,0.094,-7.235,1,Me and You,71,2020-07-27,0.0439,93.984,cold,cold,"['permanent wave', 'pop']"
0.456,2020,0.0235,"['kodak black', 'lil yachty']",0.745,211948,0.591,1,6EjbqmKlrYawjNB9BTccbh,0.0,1,0.12,-5.928,1,Make A Hit (feat. Lil Yachty),61,2020-11-11,0.189,154.014,black,black,"['pop', 'pop rap']"
0.327,1926,0.421,"['georgette heyer', 'irina salkow']",0.659,136138,0.196,0,3UyofeOEpjpXTdFii6Bep5,0.0,2,0.295,-21.424,1,Kapitel 243 - Der Page und die Herzogin,1,1926,0.946,91.251,irina salkow,irina salkow,[]
0.225,2018,0.0175,"['playboi carti', 'gunna']",0.943,219453,0.763,1,5pHJv0bgNsT9nPoK2BjNBn,1.8e-05,5,0.114,-5.568,0,No Time (feat. Gunna),64,2018-05-11,0.158,139.969,play,play,"['atl hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']"
0.308,2009,0.357,['onerepublic'],0.507,251680,0.815,0,2IPpyxIgVLoDmYGIffJrol,0.0098,11,0.133,-8.558,1,Marchin On,40,2009-01-01,0.0704,123.024,onerepublic,onerepublic,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
0.7440000000000001,2011,0.0843,['selena gomez & the scene'],0.682,195613,0.927,0,3TcL0dyCMyr0kyTTc4NLgI,0.0,4,0.149,-2.915,1,Who Says,75,2011-01-01,0.0479,101.019,len,len,"['latin', 'reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']"
0.8240000000000001,1969,0.6659999999999999,['johnnie taylor'],0.787,161867,0.34,0,4wDc6NoaIOJd7rL6MFhFCY,1.75e-05,9,0.0658,-14.674,1,Just The One (I've Been Looking For),39,1969-01-01,0.0517,100.036,jackson taylor & the sinners,jackson taylor & the sinners,"['roots americana', 'texas country']"
0.929,1970,0.0362,['tower of power'],0.5579999999999999,431773,0.88,0,2fVGDFKnxkfaer7Rqctjq8,0.0544,7,0.0597,-9.459,1,Knock Yourself Out,25,1970,0.0816,107.071,"the choir of trinity college, cambridge","the choir of trinity college, cambridge","['british choir', 'cambridge choir', 'choral']"
0.777,1987,0.0475,['luis miguel'],0.672,232800,0.696,0,1o7a1TsmOY6uogxfrKfXdT,1.08e-06,9,0.1,-8.066,0,Es mejor (Reach Out I'll Be There),46,1987-07-15,0.0328,125.368,miguel,miguel,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
0.327,1949,0.993,"['erik satie', 'philippe entremont']",0.5489999999999999,175387,0.00569,0,1veVS4ETzqCVWxvsmt8exE,0.922,2,0.104,-28.641,0,"3 Gymnopédies, No. 2: Lent et triste",13,1949,0.0533,130.511,philippe entremont,philippe entremont,"['classical performance', 'french classical piano']"
0.6579999999999999,1930,0.987,['α.κωστής'],0.484,245120,0.537,0,67viKHTgCDa2mieTGOIqJv,0.862,7,0.2,-10.541,1,Καήκε ένα σχολείο,0,1930-01-01,0.0325,124.762,α.κωστής,α.κωστής,[]
0.29,2004,0.12,['arcade fire'],0.252,335333,0.8,0,6Hmj7SrLRbreLVfVS7mV1S,0.0538,0,0.118,-4.845,1,Wake Up,66,2004-06-16,0.0368,139.361,cade,cade,"['corrido', 'norteno', 'regional mexican']"
0.529,1994,0.00929,['method man'],0.804,255333,0.654,1,4OriPa2OXO6goScm81cjju,6.06e-05,6,0.108,-8.07,0,Release Yo' Delf,48,1994-11-15,0.145,97.816,maná,maná,"['latin', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']"
0.858,2019,0.102,"['maluma', 'j balvin']",0.635,212711,0.6609999999999999,0,5099x34vBakWpGkHourFxP,0.0,11,0.336,-6.425,0,Qué Pena,73,2019-09-27,0.364,126.15,j-status,j-status,[]
0.349,2014,0.00385,['joyce manor'],0.453,65000,0.964,0,2TqfK2N1kFoX7OySPCB7pQ,0.0,11,0.103,-1.41,1,Catalina Fight Song,47,2014-07-22,0.0968,107.655,mano,mano,"['alternative emo', 'emo', 'indie garage rock', 'indie punk', 'indie rock', 'lo-fi emo', 'pop punk']"
0.133,1983,0.925,['linda ronstadt'],0.298,253507,0.0451,0,4gO0s0JXGajTbLxXQ3cela,1.55e-05,7,0.329,-20.154,1,Someone to Watch Over Me,30,1983-11-29,0.0326,84.212,linda ronstadt,linda ronstadt,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']"
0.189,1981,0.163,['blackfoot'],0.4320000000000001,336867,0.4370000000000001,0,7lXMurZpViF32l1ZKqmHu4,7.190000000000001e-05,4,0.232,-11.537,0,Diary of a Workingman,35,1981,0.029,84.18700000000003,blackfoot,blackfoot,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'native american', 'rock', 'southern rock']"
0.52,2004,0.0839,['modest mouse'],0.622,254667,0.413,1,27QCaXOhT6qY0NT6tv5IZ6,0.00235,8,0.131,-9.975,1,Bukowski,49,2004-04-05,0.0457,130.166,ouse,ouse,"['emo rap', 'sad rap']"
0.0969,1973,0.397,['barry manilow'],0.23,184333,0.206,0,0qAyz76zT0U9u2DlCtOoxd,0.0,7,0.239,-12.318,1,One Voice,33,1973,0.0286,78.25399999999998,barry manilow,barry manilow,"['adult standards', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']"
0.551,1986,0.17,['misfits'],0.393,98667,0.907,1,0KYD6Ma0Q0V7uMmwkumpjs,0.0,7,0.263,-9.837,1,Bullet,46,1986-01-01,0.041,191.897,mø,mø,"['contemporary country', 'deep talent show']"
0.149,1960,0.835,['elvis presley'],0.458,91613,0.128,0,460EaJWMC1ufXivIgh2L8A,9.43e-06,1,0.22,-15.297,1,Big Boots,28,1960-09-23,0.072,87.988,kelis,kelis,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
0.296,1979,0.464,['lonnie liston smith'],0.627,233333,0.5,0,3yEE2DnlGAjSNnOtZX9pHB,0.967,0,0.124,-15.021,1,Quiet Moments,32,1979-01-01,0.0324,119.88,smith,smith,"['pop', 'uk pop']"
0.84,2008,0.298,['mariah carey'],0.7879999999999999,266827,0.585,0,3Zb8dill31T6JDALd9W7Wz,0.0,10,0.346,-4.884,1,Bye Bye,51,2008-01-01,0.0559,136.002,mariah carey,mariah carey,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
0.113,1936,0.76,['apocolothoth'],0.506,183711,0.294,0,09LWX3UDiqDbHu0HJpAMmU,0.894,8,0.094,-20.933000000000003,1,Handle With Care,0,1936-11-19,0.0561,86.302,hot,hot,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
0.135,1992,0.846,['amy grant'],0.321,302013,0.203,0,24lCPIiEWKg9K7k1Gh1h8q,7.23e-05,8,0.129,-9.444,0,Grown-Up Christmas List,49,1992,0.0324,122.153,grant lee buffalo,grant lee buffalo,['alternative country']
0.307,1991,0.711,['primus'],0.341,37400,0.481,0,6Oerax2OGOoML7aXxz194W,0.0,7,0.0523,-23.548,0,Grandad's Little Ditty,30,1991-01-01,0.199,121.404,mø,mø,"['contemporary country', 'deep talent show']"
0.356,1981,8.89e-05,['riot'],0.347,200333,0.939,0,3lJqE5AKrrFDFdhDyB0kqx,3.81e-05,2,0.232,-9.239,1,Swords and Tequila,44,1981,0.0648,89.40100000000002,riot,riot,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
0.6659999999999999,1972,0.0234,['the moody blues'],0.247,262347,0.922,0,1ZGCrwYFCH2eeNYMaNGaZ6,0.00232,6,0.176,-8.2,0,I'm Just A Singer (In A Rock And Roll Band),24,1972-11-17,0.11,149.621,the moody blues,the moody blues,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
0.922,2004,0.158,['the foundations'],0.7070000000000001,185480,0.8140000000000001,0,5NgdrtTRqLiT6G3CNvdr6T,2.73e-06,0,0.106,-7.364,1,Build Me Up Buttercup - Rerecorded,49,2004,0.0368,132.066,"the choir of trinity college, cambridge","the choir of trinity college, cambridge","['british choir', 'cambridge choir', 'choral']"
0.3720000000000001,1981,0.462,['blue öyster cult'],0.464,294267,0.6659999999999999,0,0DcEV14d8zZykcFQ6PI2KQ,0.00364,11,0.426,-10.012,0,Joan Crawford,40,1981-10-23,0.0313,128.694,lu,lu,['contemporary country']
0.529,2006,0.0271,['hawthorne heights'],0.42,187680,0.956,0,0ZFUn5dFxuN3Um8y6ubX93,1.32e-05,1,0.134,-2.195,0,Saying Sorry,52,2006,0.0723,168.99,ghosts,ghosts,"['hip hop', 'rap', 'underground hip hop']"
0.509,1974,0.7859999999999999,['bob dylan'],0.5710000000000001,282307,0.3670000000000001,0,3PpXLSjQPRTYWaTb5J4KUU,0.0,9,0.285,-9.767,0,Wedding Song,35,1974-01-17,0.03,91.96,bob dylan,bob dylan,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
0.186,1959,0.435,"['dean martin', 'robert norberg', 'bob norberg']",0.236,192173,0.0979,0,0CzbvluTBdWddI4wXbtT88,0.621,1,0.352,-21.564,1,"Cuddle Up A Little Closer, Lovey Mine - 1995 Remaster",15,1959,0.0361,139.442,robert norberg,robert norberg,[]
0.433,1990,0.11,['cabaret voltaire'],0.345,279507,0.888,0,2l5gKFDNVkcsmYEh1CvRZT,0.872,0,0.227,-7.604,1,"Nag, Nag, Nag",28,1990-05-29,0.132,166.988,bôa,bôa,"['ambient', 'electronica', 'intelligent dance music', 'microhouse', 'scottish electronic', 'trip hop']"
0.212,2010,0.269,['thunder'],0.27,401027,0.486,0,011qY5FF9cRAiOIOY2NGS4,4.53e-05,7,0.795,-10.059,1,Like A Satellite,4,2010-07-05,0.0467,148.78799999999995,thunder,thunder,"['afrofuturism', 'hip hop']"
0.59,1982,0.0031,['duran duran'],0.599,240520,0.836,0,25fQaP5GWQXhqHeLkcdPzO,3.7e-05,9,0.232,-8.783999999999999,1,Hold Back the Rain - 2009 Remaster,40,1982-05-10,0.0418,131.082,los ases de durango,los ases de durango,[]
0.812,1945,0.8759999999999999,['bill monroe & his blue grass boys'],0.647,143067,0.383,0,15LqIvhk4CHyMW9O0JaQWT,4.36e-06,11,0.369,-13.645,1,Goodye Old Pal,10,1945,0.0386,122.396,deacon blue,deacon blue,[]
0.506,1995,0.0313,['david bowie'],0.583,307200,0.76,0,4YBUZ9I5tW53S11o2F6FBz,0.000179,9,0.192,-7.5379999999999985,1,Strangers When We Meet,32,1995-09-26,0.0317,122.007,david & david,david & david,[]
0.7959999999999999,1982,0.519,['kate bush'],0.69,209333,0.64,0,1EfdsCcge41LcPtSpkZJ50,2.55e-05,8,0.0545,-9.981,0,Sat In Your Lap,43,1982,0.0842,145.74,kate wetherhead,kate wetherhead,['broadway']
0.172,1926,0.34,"['georgette heyer', 'irina salkow']",0.706,127753,0.145,0,5o31WV7N85gTc3mOmS120Y,0.0,11,0.165,-21.317,0,Kapitel 79 - Der Page und die Herzogin,1,1926,0.942,133.891,irina salkow,irina salkow,[]
0.726,1986,0.236,['joan jett & the blackhearts'],0.654,213667,0.8490000000000001,0,14422jQTovCSyqhd1Q7StC,0.0,11,0.122,-11.165,1,Roadrunner,33,1986-12-09,0.0797,141.951,joan jett & the blackhearts,joan jett & the blackhearts,"['glam punk', 'rock']"
0.625,1997,0.161,['clay walker'],0.63,184027,0.777,0,1TjtrBIx7fPUBjDXL9svN1,0.0,4,0.0684,-9.147,1,Then What?,39,1997-03-28,0.0591,88.24700000000001,hezekiah walker & the love fellowship crusade choir,hezekiah walker & the love fellowship crusade choir,['gospel']
0.626,1936,0.473,"['dale carnegie', 'till hagen', 'stefan kaminski']",0.6890000000000001,368587,0.376,0,1bgI5aksK4hN0bTOmVnebU,0.0,1,0.141,-13.857,1,"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 35",18,1936,0.949,101.55,till hagen,till hagen,[]
0.973,1971,0.257,['the rolling stones'],0.655,217093,0.972,0,6INfdnbwEOEDmNxm56p9O2,0.297,7,0.165,-3.502,1,Bitch - 2009 Mix,27,1971-04-23,0.0362,135.922,"the choir of trinity college, cambridge","the choir of trinity college, cambridge","['british choir', 'cambridge choir', 'choral']"
0.599,1947,0.867,"['igor stravinsky', 'on the town orchestra', 'leonard bernstein']",0.647,88320,0.37,0,0zvHnrNo43qxYN5u3hnEPC,0.257,6,0.105,-14.091,0,"The Soldier's Tale, Suite No. 2: VIII. Little Chorale",0,1947,0.107,130.28,on the town orchestra,on the town orchestra,[]
0.408,2008,0.394,['town mountain'],0.47,213827,0.391,0,3xSdEH8yjB0hiCcj9CG0xR,0.0394,5,0.105,-12.285,1,I'm On Fire,55,2008-10-16,0.0307,169.89700000000005,town mountain,town mountain,"['bluegrass', 'neo-traditional bluegrass', 'new americana', 'progressive bluegrass', 'roots americana']"
